lang	lemma	speech	gloss	marker	deprecated	created_by	source	neo_version
ns	raen	adj	crooked	^	1		Ety/RAG.007	0.6.5
ns	rhaen	adj	crooked				Ety/RAG.007	0.6.5
s	rhae	adj	easy	|	1		PE17/172.2809	
s	rhanc	adj	awkward, hard				PE17/154.1807	
n	rhass	n	precipice				Ety/KHARÁS.007	
n	rhaw¹	adj n	wild, untamed				Ety/RAB.008	
s	rhaw¹	adj n	wild; wild beast				PE17/078.0706	
s	rhond	n	body				NM/237.1907	
s	rhaw²	n	flesh, body				MR/350.0309	
s	Rhevain	collective-name	Wild-men, Savages				PE17/018.3909	
n	thrib-	vb	to scratch		1		Ety/SRIP.004	
ns	rhib-	vb	to scratch	^			Ety/SRIP.004	0.6.5
n	rhîf	n	brink, brim				Ety/RĪ.016	
ns	rîw	n	brink, brim	^	1			0.6.5
ns	rhîf	n	brink, brim				Ety/RĪ.016	0.8.12
n	Rhimdad	place-name	Rushdown				Ety/RIP.020	
ns	Rhist	masc-name	Christ	!		Paul Strack		0.7.1
ns	Rhistonnad	proper-name	Christmas	!		Paul Strack		0.7.1
n	rhíw	n	winter				PM/135.3902	
s	rhîw	n	winter				LotR/1107.4308	
ns	rhofelf	n	body-feeling, [physical] sensation	!		Fiona Jallings, FJNS		0.6.9
n	rhosc	adj	russet, brown				Ety/RUSKĀ.005	
ns	rhosg	adj	russet, [N.] brown	^	1			0.7.2
s	rhosc	adj	russet	#			RC/241.1502-1	
n	Rhosgobel	place-name	Brownhay				TI/164.1402	
s	Rhosgobel	place-name	Russet Village				LotRI/Rhosgobel.001	
n	rhofan	n	wilderness				EtyAC/RAB.010	
s	rhovan	n	wilderness; wild beast, large beast				PE17/078.0707	
n	Rhofannor	place-name	Wilderness				EtyAC/RAB.011	
n	Rhovanion	place-name	Wilderland				TII/Rhovanion.001	
s	Rhovanion	place-name	Wilderland				LotRI/Rhovanion.001	
s	rhu-	pref	evil-				PE17/170.0707	
s	rhû¹	n adj	evil, wicked				PE17/115.4011	
s	rhû²	n	matter				PE17/183.0314	
ns	rhûd	n	dwelling underground, artifical cave, rockhewn hall, mine	!	1	David Salo, GS		0.7.0
s	Rhudaur	place-name	?East Forest				LotRI/Rhudaur.001	
s	rhudol	adj n	unwelcome, coming with evil omen or intent				PE17/170.0805	
ns	rhufaug	adj	drunken	!			PE13/138.1801	0.8.04
s	rhugar	n	evil deed				PE17/170.0709	
s	rhugarol	adj	wicked, doing evil				PE17/170.0803	
ns	rhugaron	n	sinner	!			GL/28.1001	0.6.8
n	Rhûnaer	place-name	Eastern Sea				PMI/Rhûn.009	
n	Rúnaeluin	place-name					SD/065.1011	
s	Rhûn	place-name	East				LBI/Rhûn.001	
n	rhûn	n	east, eastern; †rising				Ety/RŌ.023	
s	rûn	n	east		1			
s	rhûn	n	east				LotR/1116.4103	
s	Rhúnedain	collective-name	*Easterlings				PE17/018.3904	
n	rhufen	adj	east	†	1		Ety/RŌ.028	
s	rhúnen	adj	east[ern]				SA/rómen.016	
n	rhî	n	crown		1		Ety/RIG.013	
s	rî	n	wreath, garland				PM/347.3406	
n	Rian	fem-name	Crown-gift				Ety/RIG.016	
s	Rían	fem-name	Crown-gift				Minor-Doc/1964-03-05.0909	
n	rhien	n	(crowned) lady		1		Ety/TĀ.194	
s	rían	n	queen	#			Let/423.2811-2	
ns	rib	n	stripe, line; ⚠️shore; border, fringe				GL/25.3001-2	0.6.8
n	rhimma-	vb	to flow like a (?torrent)					
n	rhib-	vb	to flow like a (?torrent)		1		Ety/RIP.010	
ns	rib-	vb	to flow like a torrent	^			Ety/RIP.010	0.6.5
ns	ribin	adj	striped, edged				GL/65.4803	0.6.8
n	rîdh	n	‘sown’, sown field, acre				EtyAC/RED.015	
s	rîdh	n	sown field				PE19/091.1403	
ns	rídhas	n	the country, countryside, farmland	!		Fiona Jallings	GL/59.5001	0.6.7
ns	rídhathren	adj	rustic, rural	!			GL/59.5101	0.6.7
s	-riel	suf	crowned maiden				Let/428.2901-1	
s	rîf	n	bark	#			LotR/0474.3804-2	
ns	rig-¹	vb	to twist, contort; *to confuse, disarrange, upset				GL/65.4401	0.8.08
ns	rítha-	vb	to try, strive	^	1	Elaran		0.6.5
ns	rig-²	vb	to try, strive	!	1	Paul Strack		0.7.0
n	-lim	suf	group plural		1			
n	-rim	suf	group plural				Ety/GOND.053-2	
s	-rim	suf	collective or group plural				Let/178.2510	
n	rhim¹	n	crowd, host		1		Ety/LI.033	
s	rim	n	host, great number, people (of one kind or origin)				Let/382.2802	
n	rhim²	n	cold pool or lake (in mountains)		1		Ety/RINGI.037	
ns	rim	n	cold pool or lake (in mountains)	^			Ety/RINGI.037	0.6.5
ns	rimp	n	shred, slice, sliver				GL/65.5201	0.6.8
ns	rin-	vb	to revolve, ⚠️return, come back; to do again				GL/65.5701	0.6.8
s	rîn	n	remembrance				PM/372.3407	
n	rhîn	adj	crowned		1		Ety/RIG.026	
ns	rîn	adj	crowned	^			Ety/RIG.026	0.6.5
ns	rínada-	vb	to crown, coronate	!		Elaran		0.8.01
n	rhinc	n	twitch, jerk, trick, sudden move		1		Ety/RIK(H).026	
ns	rinc	n	twitch, jerk, sudden move	^			Ety/RIK(H).026	0.6.5
n	rhinn	n	circle		1		Ety/RIN.008	
ns	rind	n	circle	^			Ety/RIN.008	0.6.5
n	rhing	adj	cold		1		Ety/RINGI.008	
s	ring	adj	cold, chill				SA/ring.001-1	
n	Ringlo	place-name					SDI1/Ringlo.001	
s	Ringló	place-name	Chillflood				LotRI/Ringló.001	
s	Ringnen	place-name	Chill-water				VT42/14.0807	
n	rhingorn	n	circle		1		Ety/KOR.045	
ns	ringorn	n	circle	^			Ety/KOR.045	0.6.5
n	Ingwil	place-name					LRI/Ingwil.001	
s	Ringwil	place-name					LBI/Ingwil.017	
n	rhîs	n	queen		1		Ety/RIG.028	
ns	rîs	n	queen	^	1		Ety/RIG.028	0.6.5
n	rhess	n	ravine					
n	rhis	n	ravine		1		Ety/RIS².039	
s	riss	n	cleft; cleft, cloven, separate				PE17/087.3806	
n	rista-	vb	to rend, rip				Ety/RIS¹.009	
n	rhista-	vb	to cut		1		Ety/RIS².014	
ns	rista-	vb	to cut; to rend, rip	^			Ety/RIS².014	0.6.5
ns	rîth	n	effort, endeavour	!		Elaran		0.7.1
n	rhitha-	vb	to jerk, twitch, snatch		1		Ety/RIK(H).022	
ns	ritha-	vb	to jerk, twitch, snatch	!			Ety/RIK(H).022	0.6.5
s	raitha-	vb	to try, strive					
s	reitha-	vb	to try, strive					
s	ritha-	vb	to try, strive				PE17/167.1609	
s	Rivil	place-name					LBI/Rivil.001	
s	ro-	pref	*superlative				PE17/147.4302	
n	roch	n	(swift) horse				Ety/ROK.006	
s	roch	n	horse				Let/178.2610	
s	Rochallor	proper-name					S/153.1911	
s	Rochand	place-name	Rohan, Horse-country	†			Let/178.3008	
s	rochon	n	rider				UT/313.3711	
s	rochben	n	rider				WJ/376.2008	
s	Roch-cheruin	proper-name	Steed of the Lady	†			PE17/097.1201	
s	roch heryn	phrase	Lady(’s) horse				PE17/097.1413	
s	rohir	n	knight					
s	rochir	n	knight, horse-lord				Let/178.2710	
s	Rochirrim	collective-name	Horse-lords	†			Let/178.2804	
s	roch na-heryna	phrase	the horse of (the) Lady	†			PE17/097.1804	
s	Rochon Methestel	proper-name	Rider of the Last Hope				UT/313.3710	
ns	rod	n	tube, stem, *pipe				GL/36.2301-2	0.6.8
s	rodel	n	lady, high lady				PE17/049.3206	
ns	rodhron	n	polisher	!			PE13/126.0901	0.6.6
s	Rodnor	masc-name					PM/350.3008	
ns	rodol	n	little pipe (especially musical)	^			GL/65.6601	0.6.8
s	Rodon	n	Vala				MR/200.2608	
n	Ardórin	n	?Day of Kings		1		PM/130.0704	
s	Rodyn	n	alternate name of the last day of the Eldarin six-day week				LotR/1110.3007	
ns	rogol	n	saddle	!		Ambar Eldaron		0.7.0
s	Rohald	proper-name					HH/386.0000	
n	Thanador	place-name					RS/434.4401	
n	Rohan	place-name	Horse-land				PE22/068.2005	
s	Rohan	place-name	Riddermark, (lit.) Horse-country				Let/178.3011	
n	Roheryn	proper-name					EtyAC/KHER.031	
s	Roheryn	proper-name	Horse of the Lady				LotRI/Roheryn.001	
n	Rohiroth	collective-name	Horse-lords, Horse-masters				PMI/Rohirrim.004	
n	Rohirwaith	collective-name					WR/022.0910	
s	Rohirrim	collective-name	Horse-lords				Let/178.2606	
n	rhom	n	horn, trumpet		1		Ety/ROM.019	
s	rom	n	horn, trumpet				WJ/400.3902	
n	rhomru	n	sound of horns		1		Ety/ROM.031	
ns	romru	n	sound of horns	^			Ety/ROM.031	0.6.5
n	-on²	suf	agental suffix	#				
n	-(r)on	suf	agental suffix	#			Ety/BAD.014-2	
s	-(r)on	suf	agental suffix	#			PE17/170.0417-2	
ns	rôn	n	liver				GL/65.8401	0.8.04
n	rond	n	cave					
n	rhonn	n	roof, cave		1		Ety/OS.043	
s	rond	n	(vaulted or arched) roof; vaulted chamber or cavern; heavens [as a roof of the world]				RC/421.2803	
ns	rong	adv	soon	!		Elaran		0.6.9
ns	ronga-	vb	to hasten	!		Elaran		0.6.9
ns	rosg	n	fox	!	1	Ryszard Derdzinski, PPW		0.6.9
n	rhoss²	n	polished metal	†	1		Ety/RUS.018	
ns	ross	n	polished metal	^†	1		Ety/RUS.018	0.6.5
n	rhoss¹	n	rain		1		Ety/ROS¹.010	
s	ross¹	n	rain; spindrift, spray, foam				MR/155.3412-2	
s	ross²	adj	red-haired, copper-coloured				PM/366.3704	
s	rost	adj	rainy	#			S/220.0104-2	
n	rosta-	vb	to hollow out, excavate				Ety/ROD.041	
ns	rostaur	n	rainforest	!		Elaran		0.8.01
n	Emmeril	fem-name		-			SD/054.3801	
n	Rothinel	fem-name					SD/054.3809	
ns	rov-	vb	to tear				GL/66.3001	0.8.04
s	ravaed	adj	skillful					
s	rovaed	adj	[most] skillful				PE17/147.4308	
n	rhofal	n	pinion, great wing (of an eagle)		1		Ety/RAM.023	
s	roval	adj n	winged				PE17/063.0609	
n	rhû	n	loud sound, trumpet-sound	†	1		Ety/ROM.029	
ns	rû	n	loud sound, trumpet-sound	^†			Ety/ROM.029	0.6.5
s	rûdh	n	bald				S/204.1607	
n	rhui(w)	n	hunt, hunting		1		Ety/ROY¹.019	
ns	rui	n	hunt, hunting, *chase	^			Ety/ROY¹.019	0.6.5
ns	ruida-	vb	to pursue, chase	!			GL/65.1701	0.6.8
n	rhuin	n	fire		1		PE22/034.1707	
s	ruin	n adj	red flame; fiery red				PM/366.1506	
ns	ruindol	n	flame tree, peacock flower, royal poinciana, phoenix flower, flame of the forest, Delonix regia, (lit.) blazing-head	!		Echuidor		0.8.11
n	Ruinnel	place-name	Redway				TI/114.0606	
s	ruist	n	fireplace, hearth				PE17/183.1412	
n	Rhimbron	masc-name					TI/236.0204	
s	Rúmil	masc-name					LotRI/Rúmil.001	
ns	run-	vb	to rub, grind	!				0.7.8
s	ron	adj	smoothed by polishing	-	1		PE17/089.2904	
ns	rûn	adj	polished, burnished, smoothed by polishing	!			PE17/089.2904	0.6.6
s	Rúnavar	proper-name					PE17/139.4305	
s	Rúnedhel	proper-name					PE17/141.0403	
s	Rúneglon	proper-name					PE17/142.0301	
ns	runna-	vb	to polish, burnish	!			PE13/148.0701	0.8.00
s	rusc	n	fox				VT41/10.0515	
s	rust	n	copper				VT41/10.0302	
s	rustui	adj	copper				VT41/10.0304	
s	rûth	n	wrath, anger				PE17/183.0906	
s	ruthra-	vb	to rage				PE17/188.3708	
ns	rúthui	adj	angry, wrathful	!		Fiona Jallings	PE13/145.8301	0.6.8
n	rhŷn	n	chaser, hound of chase		1		Ety/ROY¹.011	
ns	rŷn	n	chaser, hound of chase	^			Ety/ROY¹.011	0.6.5
ns	sa¹	pron	that	!		Fiona Jallings, FJNS		0.7.0
ns	sa²	prep adv	beside, alongside, next (to)	!		Paul Strack	GL/20.0101	0.6.5
ns	sab-	vb	to dig	!		Paul Strack	GL/67.3301	0.6.9
s	sabar	n	delving	#			SA/anga.008-2	
n	sad	n	*place	*				
s	sad	n	place, spot				UTI/Calenhad.028	
s	sâdh	n	sward, turf				VT42/20.0914	
s	Sador	masc-name					LT1I/Sador.001	
s	sador	adj	steadfast, trusty, loyal				PE17/183.2401	
s	sadar	n	trusty follower, loyal companion		1			
s	sadron	n	trusty follower, loyal companion				PE17/183.2510	
ns	saeb¹	adj	hungry	^		Fiona Jallings, FJNS	PE13/146.9301	0.6.5
ns	saeb²	n	boot	^			GL/66.7301	0.8.06
ns	saeda-	vb	to teach, *train, (lit.) make wise	!		Ambar Eldaron		0.7.0
ns	saeg	n	hunger	^		Fiona Jallings, FJNS	PE13/147.0101	0.6.9
ns	saegon	n	famine, (great) hunger	!		Paul Strack	GL/66.8201	0.6.9
n	sail	adj	wise	#	1		SD/118.0411-2	
s	sael	adj	wise	#			MR/305.1701-1	
ns	saelas	n	wisdom	!		Elaran		0.8.04.3
s	Saelind	fem-name	Wise-heart				MR/305.1701	
s	Saelon	masc-name					PMI/Saelon.001	
ns	saelor	n	advisor	!		Ambar Eldaron		0.7.0
n	saer	adj	bitter				Ety/SAG.007	
ns	saera-	vb	to urinate	!		Paul Strack	GL/64.1401	0.8.04
ns	saerlin	n	urine	!		Paul Strack	GL/64.1301	0.8.04
ns	saetha-	vb	to cause hunger	^		Paul Strack	GL/66.8001	0.6.5
ns	sai	pron	those	!		Fiona Jallings, FJNS		0.7.0
s	said	adj	private, separate, not common, excluded				VT42/20.0404	
n	sein	adj	new		1		Ety/SI.012	
ns	sain	adj	new	^			Ety/SI.012	0.6.5
n	salab	n	herb				Ety/SALÁK.014	
ns	salch	n	green cut grass, ensilage	^			GL/66.8301	0.6.5
ns	salcha-	vb	to scythe or mow	^			GL/66.8401	0.6.5
n	salff	n	broth		1		Ety/SÁLAP.017	
ns	salph	n	broth	^			Ety/SÁLAP.017	0.6.5
n	tham	n	hall				Ety/STAB.019	
s	sam	n	chamber	#			LotR/0942.0801-1	
s	ahamar	n	*neighbor		1			
s	sammar	n	*neighbor				VT48/20.1005	
s	Sammath Naur	place-name	Chambers of Fire				LotR/0942.0801	
ns	samp	n	spade, shovel	^			GL/67.3201	0.6.6
n	hana	pron	it					
n	ha	pron	it		1		Ety/S.030	
n	hen(e)	pron	she					
n	he	pron	she				Ety/S.026	
n	hon(o)	pron	he					
n	ho	pron	he				Ety/S.022	
s	san	pron	that	#			LotR/0305.0508	
s	sant	n	garden, field, yard				VT42/20.0302	
s	sarch	n	grave				UT/140.2009	
s	Sarch nia Chîn Húrin	proper-name	Grave of the Children of Húrin				CH/247.14075	
ns	sardh	n	table	^			GL/67.1701	0.8.07
n	sarn	n adj	stone as a material				Ety/SAR.015	
s	sarn	n adj	(small) stone, pebble, gem; stony (place)				PE23/136.0901	
n	sarnas	n	cairn				LR/406.1908-1	
n	Sarnas Fingolfin	place-name	Cairn of Fingolfin				LR/406.1908	
n	Sarn Athrad	place-name	Stony Ford, Ford of Stones				Ety/RAT.025	
s	Sarn Athrad	place-name	Ford of Stones				RC/163.0206	
ns	sarneg	n	pebble	!			GL/26.3201	0.8.01
n	Pensarn	place-name					TI/366.2809	
n	Ruinel	place-name					TI/366.2811	
n	Sarn Ruin	place-name					TI/366.2401	
n	Sarn Gebir	place-name					Ety/KEPER.025	
s	Sarn Gebir	place-name	Stone-spikes				LotR/0391.2513	
ns	taith	n	note, jot, scribbling, (lit.) a little writing	!	1	Röandil, NotD		0.8.05
ns	sarth	n	note, jot, scribbling	!		Paul Strack		0.8.05
ns	sath	n	part	!		Elaran		0.6.9
n	thaw	adj	corrupt, rotten				Ety/THUS.013	
s	saur	adj	bad (of food), putrid				PE17/183.3002	
n	sautha-	vb	to drain				Ety/SUK.022	
ns	sav-	vb	to believe in, accept as fact	!		Fiona Jallings		0.6.9
s	sav-	vb	to have	#			PE17/173.0215	
s	saw	n	filth, putrescence				PE17/183.3013	
n	saw	n	juice				Ety/SAB.008	
ns	se	pron	this	!		Fiona Jallings, FJNS		0.7.0
ns	sedh-	vb	to rest	!		Elaran		0.6.9
s	seidia-	vb	to set aside, appropriate to a special purpose or owner				VT42/20.0410	
n	iell	n	daughter				Ety/SEL-D.009	
n	sell	n	girl, maid	†			Ety/SEL-D.011	
s	sell	n	*daughter				AotM/062.6504	
ns	semp	n	flute, pipe, whistle	!	1	Fiona Jallings		0.6.9
n	then	pron	this	#			TI/182.1811	
s	then	pron	*this		1			
s	sen	pron	this				LotR/0305.0607	
ns	senc	adj n	mineral-like, flinty; flint	!		Paul Strack	GL/67.5701	0.7.3
s	send	n	?rest	#			RC/523.0710-2	
s	sennas	n	guesthouse				RC/523.0710-1	
s	Sennas Iaur	place-name	Old Guesthouse				RC/523.0710	
s	sennui	adv	?rather, instead, thisly				AotM/062.6203	
ns	sein	adj	usual	!	1	Fayanzār		0.6.9
ns	senu	adj	usual, *ordinary, common	!		Paul Strack		0.8.10.1
s	Serech	place-name					LBI/Serech.001	
s	sereg	n	blood				PE17/184.0606	
s	seregon	n	stonecrop, plant with red flowers, (lit.) blood of stone				S/203.0403	
n	Serni	place-name					TII/Serni.001	
s	Serni	place-name	Pebble Bank				SA/sarn.036	
s	serni	n	shingle, pebble bank				UTI/Serni.001	
s	seron	n	lover				PM/348.3405	
s	Seron Aearon	phrase	Sea-lover				PM/348.3404	
ns	sasta-	vb	to put, place	!	1	Tamas Ferencz		0.7.3
ns	sesta-	vb	to set, (lit.) to make rest (on)	!				0.6.5
n	seth	adj	first, forth	-	1		EtyAC/SET.006	
n	Sethnoss	proper-name	Firstborn, Elves	-			EtyAC/SET.008	
n	short [a], [o], [u] became [e], [œ], [y] preceding [i]	phonetic-rule					PE22/037.0102	
s	short [a], [o], [u] became [e], [œ], [y] preceding [i]	phonetic-rule					PE22/037.0102	
n	short [e], [o] became [i], [u] in syllable before final [i]	phonetic-rule						
s	short [e], [o] became [i], [u] in syllable before final [i]	phonetic-rule					PE22/150.2108	
n	short [i], [u] became [e], [o] preceding final [a]	phonetic-rule						
s	short [i], [u] became [e], [o] preceding final [a]	phonetic-rule					PE17/152.0201	
n	short [u] often became [o]	phonetic-rule					GG/13.0903	
s	short [u] often became [o]	phonetic-rule					GG/13.0903	
n	short final vowels vanished	phonetic-rule						
s	short final vowels vanished	phonetic-rule						
n	short vowels generally lengthened in monosyllables	phonetic-rule					PE22/036.3205	
s	short vowels generally lengthened in monosyllables	phonetic-rule					PE22/036.3205	
n	short vowels vanished before morpheme boundaries	phonetic-rule						
s	short vowels vanished before morpheme boundaries	phonetic-rule						
s	sí	adv	here, in this place (of speaker)				LB/354.3001	
ns	sî	adv	yet, hither(to), hereto	!		Röandil, Elaran		0.8.00
n	sibilant mutation	grammar						
s	sibilant mutation	grammar						
ns	sibra-	vb	to whimper, ⚠️weep				GL/67.4801	0.6.7
n	sîdh	n	peace				Ety/SED.026	
ns	sídheb	adj	peaceful, full of peace	!			GL/45.7001	0.6.8
ns	siel	n	granddaughter				GL/49.4804	0.8.02
s	sigil	n	necklace				WJ/258.3508	
n	sigil	n	dagger, knife				Ety/SIK.007	
s	Sigil Elu-naeth	proper-name	Necklace of the Woe of Thingol				WJ/258.3507	
s	sí il chem en i Naugrim en ir Ellath thor den ammen	phrase	*now all (?hands) of the Dwarves and Elves will be (?against) to us				VT50/05.2600	
s	síla-	vb	*to shine	#			LB/354.2903	
n	silef	adj	silver, shining white				Ety/SIL.046	
s	silef	n adj	crystal (white)				PE17/023.3405	
n	Silevril	proper-name	Silmaril				Ety/MIR.021	
n	Silfion	proper-name		**			Ety/SIL.117	
n	silif	n	light of Silpion, †silver	†			Ety/SIL.037	
n	silith	n	light of Silpion, †silver				Ety/SIL.098	
s	silevren	adj	like silef (crystal)					
s	silivren	adj	(white) glittering, crystalline				LotR/0238.0401	
n	sir evrin pennar oriel	phrase					RS/394.10025	
s	silivren penna míriel	phrase	from glittering crystal slanting falls with light like jewels				LotR/0238.0400	
n	Silivros	proper-name	Glimmering Rain				Ety/ROS¹.020	
s	Silivros	proper-name	Sparkling Rain				MR/155.3412	
s	si loth a galadh lasto dîn	phrase	*here flower and tree listen [in] silence				LB/354.3000	
ns	sin	pron	these	!		Fiona Jallings, FJNS		0.7.0
ns	sinc	n	*mineral, ⚠️[G.] metal			Paul Strack	GL/67.7401	0.7.3
ns	sing	n	salt				GL/67.7801	0.6.8
ns	singren	adj	salt, *salty	^			GL/67.8001	0.6.8
n	siniath	n	news, tidings				Ety/SI.016	
n	sinnarn	n	novel tale				Ety/SI.019	
ns	sinnen	adj	known	!		Fiona Jallings		0.6.9
ns	sion	n	grandson				GL/49.4803	0.8.02
s	sír	n	*today, this day				VT44/27.3801	
n	sîr	n	river				Ety/SIR.014	
s	sîr	n	river, stream				PE17/037.0309	
s	Sîr Angren	place-name	*River of Iron				UT/261.0705	
n	Sirannon	proper-name	Gate-stream				RS/445.3801	
s	Sirannon	proper-name	Gate-stream				LotR/0300.4302	
n	siria-	vb	to flow				Ety/SIR.008	
ns	siriol	adj	flowing, fluent, liquid, mellifluous				GL/68.0101	0.6.8
n	Siriombar	place-name	Sirion’s Haven				LR/407.0404	
n	Sirion	place-name					Ety/SIR.017	
s	Sirion	place-name	Great River				MRI/Sirion.001	
n	Sirith	place-name					TI/312.1301	
s	Sirith	place-name	Flowing				SA/sîr.034	
s	sirith	n	flowing				SA/sîr.034-2	
s	Sîr Luin	place-name					VT48/23.1207	
n	Palathrin	place-name	Gladden				RS/432.2004	
s	Sîr Ninglor	place-name	Gladden River				UT/280.1911	
ns	sith	n	affair, matter	^			GL/26.1901	0.8.09.2
ns	soethor	n	drinking-horn	^			GL/68.2301	0.8.05
n	soft mutation	grammar					PE19/018.0801	
s	soft mutation	grammar					Let/279.4002	
s	soft mutation in grammar	grammar						
n	sog-	vb	to drink	#			Ety/SUK.008	
n	solch	n	root (especially as edible)				Ety/SÚLUK.007	
ns	solph	n	soup	!			GL/73.1901	0.6.8
ns	somma-	vb	to dive, duck	!		Hialmr		0.6.9
ns	sommor	n	duck, waterfowl	!		Hialmr		0.6.9
ns	sov-	vb	to wash clean, bathe	^			GL/68.3101	0.8.08
n	stop mutation	grammar					PE13/120.0710	
s	stop mutation	grammar					PE17/024.1903	
n	stress	grammar					PE19/056.1901	
s	stress	grammar					LotR/1115.1205	
ns	sû	n	noise of wind				GL/67.2606	0.6.8
n	subject suffixes	grammar						
s	subject suffixes	grammar						
n	subjunctive	grammar						
s	subjunctive	grammar						
n	subordinate clauses	grammar						
s	subordinate clauses	grammar						
ns	súda-	vb	to blow (of wind)	^			GL/68.4101	0.6.8
ns	sûf	n	bosom	!	1	Ryszard Derdzinski, PPW		0.6.9
s	sui	prep	*as				VT44/27.0601	
s	suila-	vb	to greet	#	1		SD/129.0806-1	
s	suilad	n	greeting				SD/129.0806	
s	suilanna-	vb	to greet, *give greeting	#			AotM/062.60025	
s	sui mín i gohenam di ai gerir úgerth ammen	phrase	as we forgive those who trespass against us				VT44/21.3300	
n	sûth	n	draught		1		Ety/SUK.017	
ns	suith	n	draught, [G.] a drink	^		David Salo	Ety/SUK.017	0.6.5
ns	yllas	n	tea, *(lit.) drink of leaf	!	1	Steve - Ríon		0.7.1
ns	suithlas	n	tea, *(lit.) drink of leaf				GL/68.4701	0.6.6
n	sûl	n	goblet				Ety/SUK.039	
s	sûl	n	wind				NM/237.1406	
ns	sûn	n	bath	!			GL/34.2804	0.8.08
ns	sunt	n	nostrils	^			GG/10.3801	0.8.04
s	syncope	phonetics					PE17/028.1907	
n	syntax	grammar						
s	syntax	grammar						
ns	tab-	vb	to stop, block, close	!		Fiona Jallings, FJNS		0.6.9
n	tachol	n	brooch, clasp, pin				Ety/TAK.046	
s	tachl	n	brooch, (large) pin					
s	tachol	n	brooch, clasp, pin				PE18/100.2917	
n	tâd	cardinal	two				Ety/AT(AT).022	
s	tâd	cardinal	two				PE17/014.3602	
s	tad-dal	adj	two-legged	#			WJ/388.3108	
ns	tadhos	n	hawthorn				GL/68.6701	0.6.8
s	edwen	ordinal	second		1		AotM/062.5902	
s	tadui	ordinal	second				VT42/25.2005	
s	taeg	n	boundary, limit, boundary line	#			WJ/309.4001-1	
s	Teiglin	place-name						
s	Taeglin	place-name	*Boundary Singer				LT2I/Teiglin.001	
n	taen¹	n	height, summit of high mountain				Ety/TĀ.235	
n	taen²	adj	long (and thin)				Ety/TAY.016	
n	Taen-Nimdil	place-name					Ety/TĀ.243	
s	taer	adj	lofty				PE17/186.1009	
n	taer	adj	straight				Ety/TEÑ.007	
n	taes	n	nail				Ety/TAK.052	
n	taetha-	vb	to fasten, tie				Ety/TAK.016	
n	taew	n	holder, socket, hasp, clasp, staple				Ety/TAK.073	
s	tag-	vb	to fix	#			PE23/138.3108	
s	tagol	n	post, mark	#			VT42/08.1507-2	
ns	tagron	n	smith	^			PE13/138.6202-2	0.8.00
s	taid	adj	supporting, second in command				VT42/10.3703	
ns	taig	adj	marking (a boundary)	!		David Salo, GS		0.7.0
ns	tain	n	letter, epistle, missive	!		Röandil		0.8.05
ns	tair	adj	vertical, (lit.) standing	!		Ellanto		0.8.09.1
n	teith	n	mark, stroke		1		Ety/TEK.044	
s	taith	n	sign, symbol, mark				PE17/043.2714	
n	tâl	n	foot; (lower) end				Ety/TAL.008	
