lang	lemma	speech	gloss	marker	deprecated	created_by	source	neo_version
nq	tiquas	n	crucible, (lit.) melt-vessel	!		Valerie		0.8.10.23.1
eq	tiqile	n	melting, thawing, thaw				PME/092.8603	
nq	tiquilë	n	melting, thawing, thaw				PME/092.8603	0.6.8
eq	tiqilin	n	thaw, melting snow, slush				QL/092.8401	
nq	tiquilin	n	thaw, melting snow, slush				QL/092.8401	0.6.8
eq	tiqilindea	adj	thawing, slushy				QL/056.6702	
nq	tiquilindëa	adj	thawing, slushy				QL/056.6702	0.6.8
eq	tiri-	vb	to watch; to keep, guard, preserve; to look at, gaze at, observe				MC/214.1202	
mq	tir-	vb	to watch	#			Ety/TIR.005	
q	tir-	vb	to watch (over), guard, heed; to look (at), gaze, observe				CPT/1296.3502-2	
nq	tírelë	n	watchfulness, anxiety	!		Raccoon		0.8.10
nq	tírelëa	adj	anxious	!		Raccoon		0.8.10
q	tirila	adj	watching (something)				PE22/155.2003-2	
q	tírima	adj	able to be watched, observable				PE22/155.3104	
eq	Tirin	place-name	Tower				LT2A/Tirin.001	
eq	Kortirion	place-name					CPT/0259.1306	
mq	Kortirion	place-name					LRI/Kortirion.001	
mq	Tirion	place-name					SD/403.2804	
q	Tirion	place-name	Great Watch-tower				LBI/Tiron.001	
eq	tirin	n	tall tower, turret, minaret		1		LT1A/Kortirion.025	
eq	tirion	n	(great or mighty) tower; city on a hill				LT1/025.3805	
mq	tirion	n	watch-tower, tower				Ety/TIR.017	
q	tirion	n	watch-tower				RGEO/65.2909-2	
eq	tiriosta	n	city with walls and towers					
eq	tirios	n	town or city with walls and towers, burg		1		LT1A/Kortirion.028	
eq	Tirios Otsoyáma	place-name	City of Seven Names				PE13/102.1401	
eq	Tiri(o)stirion	place-name		†			PE13/102.2001	
eq	tirípti	?	[unglossed]				LT1/047.3109	
eq	tirípti lirilla	phrase					LT1/047.31085	
eq	tirisse	n	watch, vigil, ward					
eq	tiris	n	watch, vigil, ward				LT1A/Kortirion.058	
nq	tiris	n	watch, vigil, ward				LT1A/Kortirion.058	0.6.7
mq	tiriste	n	*watch, guard	#	1		PE22/125.2112-1	
nq	tirista	n	*watch, guard	^			PE22/125.2112-1	0.6.5
mq	Tiristemindon	place-name	Minas Tirith				PE22/125.2112	
mq	Tiristemindon hame Ondoresse	phrase	Minas Tirith is/stands/is situated in Gondor				PE22/125.2111	
eq	tirinwa	adj	vigilant		1		QL/093.0601	
q	tirítë	adj	watchful, vigilant				PE22/155.2006	
nq	tirma	n	spyglass	!		Orondil		0.7.9
eq	tirne	n	steadfast regard, stare		1		QL/093.0701	
nq	tirmë	n	steadfast regard, stare, *gaze	^			QL/093.0701	0.6.5
nq	tirmen	n	theater, observatory	!		Helge Fauskanger, NQNT, 		0.7.0
q	tirmo	n	watcher	#			UT/213.0801-2	
eq	tirty-	vb	to partition, divide, part, distribute		1		QL/094.7901	
eq	Liltassi	fem-name		-			PE14/014.3608	
eq	Tirunil	fem-name					PE14/014.0502	
eq	titinwe	n	small star, a sparkle of dew				QL/092.6801	
nq	titinwë	n	small star, sparkle of dew, *small sparkling thing				QL/092.6801	0.6.5
mq	tis	n	kitten					
mq	titse	n	kitten				PE21/20.0212	
eq	titta	adj	tiny				PE16/145.6701	
mq	titta	adj	little, tiny				Ety/TIT.003	
nq	mitsavëo	n	micro-organism	!	1	NQ-Wiki		0.6.9
nq	tittavëo	n	micro-organism	!		NQ-Wiki		0.8.12.1
eq	titte	n	breast, teat				PE13/154.5106	
nq	tittë	n	breast [of a woman], ⚠️teat				PE13/154.5106	0.7.3
nq	tiucata-	vb	to fatten, to feed up	!		Luinyelle		0.8.04
eq	tiuka	adj	dense, solid				QL/050.1205	
eq	tyúka¹	adj	thick		1		QL/050.1201	
mq	tiuka	adj	thick, fat				Ety/TIW.006	
eq	tiura	adj	*compact					
eq	tiure	adj	compact		1		QL/050.1204	
nq	tiura	adj	compact				QL/050.1204	0.6.8
eq	tiuta-	vb	to strengthen; to corroborate, confirm; to comfort, console				QL/093.3401	
nq	tiuta-	vb	to corroborate, confirm; to comfort, console, *(orig.) to make firm; ⚠️to strengthen				QL/093.3401	0.6.8
eq	tiusima	adj	comforting, consoling, easing		1		QL/093.3901	
nq	tiutaila	adj	comforting, consoling, easing	^			QL/093.3901	0.6.8
eq	tíwele	n	strengthening, reinforcement; confirmation; comfort, consolation, easement		1			
eq	tiutale	n	strengthening, reinforcement; confirmation; comfort, consolation, easement				QL/093.3701	
nq	tiutalë	n	confirmation; comfort, consolation, easement; ⚠️strengthening, reinforcement				QL/093.3701	0.6.8
eq	piute-	vb	to flourish, batten, grow fat		1		QL/074.6001	
mq	tiuya-	vb	to swell, grow fat				Ety/TIW.020	
nq	tixa-	vb	to crawl	!		Luinyelle		0.8.10.23
nq	tixipi	n	ladybug, (lit.) insect of [many] dots	!		Luinyelle		0.8.07
eq	ta²	prep	on, above; by, beside; than [in comparisons]		1		PE14/048.0409	
mq	to	prep	in				PE22/125.1901	
q	to	prep	on, above; for				CPT/1298.0505	
eq	oa	n	wool		1		LT1A/Aulë.019	
eq	toa	n	wool		1		GL/71.2006	
mq	tó	n	wool				Ety/TOW.003	
eq	oara	adj	of wool		1		QL/071.5101	
mq	toa	adj	of wool, woollen				Ety/TOW.005	
eq	aldare	n	wood		1		PE14/007.3003	
mq	tavar	n	wood (material)		1		Ety/TÁWAR.031	
q	töa	n	wood (as material)				PE17/115.2110	
eq	oalle	n	blanket		1		QL/071.5201	
nq	töallë	n	blanket	^			QL/071.5201	0.6.7
nq	töasta	n	grove	!		Luinyelle		0.8.03
nq	toatolbo	n	wood stump, chopping block (for firewood)	!		Fëastorno		0.8.10.23.1
eq	toko-	vb	to feel with the hand, handle; to appraise, tax, assess, assay; to try, test, essay, endeavour				QL/094.0601	
nq	toc-¹	vb	to appraise, tax, assess, assay; ⚠️to try, test, essay, endeavour; to feel with the hand, handle				QL/094.0601	0.6.8
nq	toc-²	vb	to click / tick / beep, tick, to make a short, non-resonant sound	!		Orondil		0.8.11
eq	tokot	n	cock				PE16/132.3601	
nq	tocot	n	cock, *rooster				PE16/132.3601	0.6.8
mq	toi aina, mána, meldielto - enga morion: talantie	phrase	they are holy, blessed, and beloved - save the dark one: he is fallen				LR/072.1100	
mq	taurina	adj	of wood		1		Ety/TÁWAR.033	
mq	toina	adj	[unglossed]				PE22/046.2606	
q	toina	adj	wood				PE17/115.2202	
eq	tókele	n	handling		1		QL/094.0701	
q	taltol	n	big toe				VT47/10.3414	
q	tolbo	n	big toe; stump, stub; thumb				VT47/10.3502	
eq	tolla	n	hill top					
eq	tolda	n	hill (with a flat top), hill top; town on a hill		1		MC/214.0701	
eq	tolya	ordinal	eighth				PE14/051.0311	
q	toltëa	ordinal	eighth	-				
q	toldëa	ordinal	eighth				VT42/25.1211	
eq	umna	cardinal	eight		1		GL/75.1805	
eq	tolto	cardinal	eight				PE14/049.1402	
mq	tolto	cardinal	eight				Ety/TOL¹-OTH/OT.004	
q	tolto	cardinal	eight		1			
q	toldo	cardinal	eight				PE17/095.3902	
eq	tóle¹	n	centre		1		LT1A/Tol Eressëa.032	
eq	tóle²	adj	central, middle					
eq	tólea	adj	central, middle		1		QL/094.2301	
eq	Tol Eressea	place-name	Lonely Isle				GL/71.3203	
mq	Tol Eressea	place-name	Lonely Isle				Ety/ERE.024	
q	Tol Eressëa	place-name	Lonely Isle				MR/175.2414	
eq	toli	n	doll, puppet				QL/094.0901	
nq	toli	n	doll, puppet				QL/094.0901	0.6.8
eq	tolipin	n	mannikin		1		QL/094.1001	
eq	tolipinke	n	little doll				QL/094.1101	
nq	tolipincë	n	little doll				QL/094.1001	0.6.8
eq	tolkaiya	ordinal	eighteenth				PE14/082.2405	
eq	tolle	n	island					
eq	tol	n	island, isle				LT1/085.1901-1	
mq	tol	n	island				Ety/TOL².005	
q	tol	n	island, (steep) isle					
q	tollë¹	n	island, (steep) isle				SA/tol.001-1	
nq	tollesta	n	archipelago	!		Ñarmondil		0.8.04
eq	Tolli Kimpelear	place-name	*Twilit Isles				LT1/085.1901	
eq	Tolli Kuruvar	place-name	Magic Isles				LT1/085.2201	
nq	tolloquen	n	islander	!		Petri Tikka, PPQ		0.6.9
eq	tolos	n	knob, lump		1		LT1A/Tol Eressëa.029	
q	tolma	n	protuberance contrived to serve a purpose, knob, short rounded handle				VT47/28.3006	
eq	tolma	n	helm		1		PE14/046.2804	
eq	tolmen	n	boss (of shield), isolated round hill				LT1A/Tol Eressëa.021	
nq	tolmen	n	boss (of shield), isolated round hill				LT1A/Tol Eressëa.021	0.6.8
eq	toloime	n	sling				PE13/154.5306	
eq	toloise	adj	rounded, cylindrical				PE13/154.6106	
eq	tolome	n	island				PME/094.2405	
eq	toltosto	fraction	one eighth				PE14/051.2502	
q	tolsat	fraction	one eighth					
q	to(lo)sta	fraction	one eighth				VT48/11.2707	
eq	salpa	n	bowl		1		LT1A/Tanyasalpë.012	
eq	tolpo	n	bowl				PE16/142.0101	
nq	tolpo	n	bowl				PE16/142.0101	0.6.8
nq	toloquain	cardinal	eighty	!	1	EruannoVG		0.7.0
nq	toloquëan	cardinal	eighty	!	1	Helge Fauskanger, NQNT		0.7.0
nq	tolquain	cardinal	eighty	!		Paul Strack		0.7.7
eq	tolkea	cardinal	eighteen				PE14/049.2402	
eq	hualqe	cardinal	eighteen				PE14/049.2404	
mq	nahta²	cardinal	eighteen				PE14/017.3606	
nq	tolquë	cardinal	eighteen	*			PE14/049.2402	0.7.7
mq	tolta-	vb	to repeat		1		PE23/109.0513	
mq	tolte	n	*repetition		1		PE23/109.0602	
eq	tol(to)kainen	cardinal	eighty				PE14/049.3402	
eq	toltost(y)a	fraction	one eighth				PE14/051.2503	
eq	tolu-	vb	to roll up, furl		1		QL/094.3101	
mq	tolu-	vb	to stand up, get up, leave one’s seat				PE22/114.1220	
q	Tol Uinen	place-name	*Island of Uinen				UTI/Tol Uinen.001	
eq	tolupe	n	roll, ball of wool				QL/094.3201	
q	tolya	adj	prominent	*			VT47/16.0106-2	
q	tollo	n	sticker-up					
q	tolyo	n	sticker-up				VT47/10.2907	
nq	amanorva	n	tomato, (lit.) Aman-apple	!	1	Luinyelle		0.8.12.1
nq	tomatal	n	tomato	!		Paul Strack		0.8.12.1
eq	Tombo	proper-name	Gong (of the Children)				LT1A/Tombo.001	
eq	tombo	n	gong				LT1A/Tombo.002	
q	tomba	n	[unglossed]		1		PE17/138.3011	
nq	tombo	n	gong				PE17/138.3011	0.6.8
eq	tompa	n	small drum				QL/094.4601	
nq	tompa	n	(small) drum				QL/094.4601	0.6.8
eq	tompo-	vb	to bang		1		QL/094.4401	
nq	tompa-	vb	to bang, *drum	^			QL/094.4401	0.6.8
q	tompë	n	[unglossed]		1		PE17/138.3012	
q	Tompollë	place-name	Great Bear-dance				NM/335.3010	
eq	tompo-tompo	n	noise of drums (or guns)				QL/094.4501	
nq	tompo-tompo	n	noise of drums (or guns)				QL/094.4501	0.6.8
nq	tomya-	vb	to resonate (of shorter sounds)	!		Orondil		0.8.04
eq	otto-	vb	to knock		1		QL/071.4401	
mq	ton-	vb	to tap, knock				PE22/103.1014	
eq	tong??a	adj	of iron	-	1		QL/094.5603	
eq	tongo	n	iron	-	1		QL/094.5404	
eq	tongwa	adj	like iron	-	1		QL/094.5507	
eq	tontilla	n	cymbal				QL/094.4801	
eq	tontl	n	cymbal, tambourine		1		PME/094.4903	
nq	tontilla	n	cymbal, *tambourine				QL/094.4801	0.6.8
eq	tel	n	roof		1		LT1A/Telimektar.024	
mq	tópa	n	roof				Ety/TOP.006	
mq	tópa-	vb	to roof				Ety/TOP.008	
eq	toqo-	vb	to yield, give, bear, bring forth		1		QL/094.5801	
nq	Torco	n	Troll	!		Helge Fauskanger, PPQ		0.6.9
eq	Tórin	proper-name					LT1/156.0502	
eq	torina	adj	baked, done		1		QL/094.6301	
eq	torma	n	oven		1		PME/094.7007	
eq	tahorme	n	mountain					
eq	taorme	n	mountain					
eq	tayorme	n	mountain peak					
eq	torme	n	mountain (peak)		1		PME/088.1905	
q	torna	adj	hard	#			PE17/056.1209-1	
q	tornanga	adj n	hard-iron, iron hard				PE17/056.1209	
mq	toróma	n	[unglossed]				PE19/059.1714	
eq	toron	?	[unglossed]				QL/094.6501	
mq	toron	n	brother				Ety/THEL.006	
eq	torqa	adj	blazing hot		1		QL/094.6701	
eq	torqele	n	tropic heat				PME/094.7003	
eq	torwa	adj	baked, dark brown		1		QL/094.6201	
eq	torwa pior má tarasse	phrase	*the dark-brown fruit in the hand of the hawthorns				VT40/08.2000	
nq	torya-	vb	to strengthen	!	1	Helge Fauskanger, NQNT		0.7.0
mq	tot	adv	often, over and over again		1		PE23/109.0507	
nq	tótal	n	sock, (lit.) wool-foot	!		Luinyelle, NotD		0.8.09.1
nq	totonna-	vb	to type (on computer/phone)	!		Luinyelle		0.8.09.1
eq	-itsa	suf	diminutive					
eq	-tsa	suf	diminutive		1		PE14/047.3002	
eq	t-series	phonetic-group						
mq	t-series	phonetic-group					PE22/065.0902	
q	t-series	phonetic-group					PE22/065.0902	
q	-tya²	suf	their (dual)					
q	-twa	suf	their (dual)		1		PE17/057.3006	
q	-sta⁴	suf	their (dual)		1		PE17/132.2307	
nq	-tta	suf	their (dual)	!			PE17/132.2307	0.7.7
q	-stë²	suf	they (dual)	†				
q	-sto	suf	they (dual)					
q	-ttë¹	suf	they (dual)				PE17/057.2503	
q	-ttë²	suf	themselves		1		VT49/21.0204-2	
mq	tu	pron	dual 3a				PE23/075.2203	
q	tu	pron	them (dual)				VT49/51.1007	
eq	tuakka	n	battle axe		1		PME/095.0403	
nq	tuccolca	n	drawer	!		Almáriel		0.8.10.23.1
eq	halme	n	drawing	#	1		LT1A/Turuhalmë.001-2	
nq	tucië	n	drawing, pulling	!			LT1A/Turuhalmë.001-2	0.6.5
eq	ue	n	fleece		1		LT1A/Aulë.021	
nq	tuë	n	fleece	^			LT1A/Aulë.021	0.6.7
mq	tuia-	vb	to sprout, spring				Ety/TUY.010	
eq	tuile	n	spring, (lit.) a budding; buds, new shoots, fresh green				LT1A/Tuilérë.005	
mq	tuile	n	spring, spring-time				Ety/TUY.017	
q	tuilë	n	spring				LotR/1107.4106	
eq	tuilenda	adj	spring-like; fresh, sprouting, green		1		QL/096.6801	
eq	Tuilére	n	Spring		1		LT1A/Tuilérë.001	
mq	Tuilear	n	Springdays		1		PM/134.0404	
q	tuilérë	n	*spring-day				LotR/1109.0506	
eq	Tuilindo	masc-name					PE13/104.1601	
eq	tuilindo	n	swallow, (lit.) spring-singer				LT1A/Tuilérë.024	
mq	tuilindo	n	swallow, (lit.) spring-singer				Ety/LIN².018	
eq	Tuilindor	collective-name					PE13/104.1602	
eq	tuita-	vb	to bud, burst, burgeon, grow		1		QL/096.7001	
mq	tuilu-	vb	to bud, open (of flowers and leaves)				PE22/114.1312	
eq	tetse	n	bud		1		GL/70.4306	
mq	tuima	n	sprout, bud				Ety/TUY.040	
eq	tuista	n	spray, twig, sprout, shoot				QL/096.7101	
nq	tuista	n	twig, shoot, ⚠️sprout, spray				QL/096.7101	0.6.8
eq	Tuivána	fem-name					LT1A/Tuivána.001	
mq	tuk-	vb	to draw, *pull (toward)				Ety/TUK.005	
eq	tukalla sangar úmeai	phrase	*attracting large throngs				VT40/08.2100	
eq	tuksallume	adv	*hundred times				PE14/051.1407	
eq	tuksatto	fraction	one hundredth					
eq	tuksanto	fraction	one hundredth				PE14/051.3202	
eq	tuksatya	fraction	one hundredth					
eq	tuksantya	fraction	one hundredth				PE14/051.3203	
eq	tuksanya	ordinal	hundredth				PE14/051.0607	
eq	tuktalla	n	*search		1		PE15/32.1003	
eq	tul	phrase	come!				PE14/059.1500	
eq	tul-	vb	to bring, come					
eq	tulu-	vb	to bring, carry, fetch; to move (intr.), come; to produce, bear fruit				LT1/114.1410	
mq	tul-	vb	to come				Ety/TUL.010	
q	tul-	vb	to come				LotR/0967.3504	
eq	tulka-	vb	to fix, stick in, set up, establish				LT1A/Tulkas.013	
nq	tulca-	vb	to set up, establish, *found; ⚠️to fix, stick in, 				LT1A/Tulkas.013	0.6.8
nq	tulcarpa-	vb	to rebuke	!	1	Helge Fauskanger, NQNT		0.7.0
nq	tulcarpië	n	rebuke	!	1	Helge Fauskanger, NQNT		0.7.0
eq	-tule	suf	bearing, etc.				QL/095.2901	
eq	tule mer	phrase	it comes to us, falls to our lot				PE14/085.2912	
eq	tule ne	phrase	it so happens that, it comes about that, it comes to pass that				PE14/052.2500	
eq	tulies i néri	phrase	the men arrived				PE14/032.2211	
eq	tulunka	adj	steady, firm		1		LT1A/Tulkas.010	
eq	tulka	adj	strong				PE16/137.7001	
mq	tulka	adj	firm, immovable, steadfast; strong				Ety/TULUK.003	
eq	Tulkas	masc-name					GL/18.2201	
mq	Tulkas	masc-name					Ety/TULUK.009	
q	Tulkas	masc-name					MRI/Tulkas.001	
eq	Tulkastor	masc-name					LT1/022.1201	
eq	talpa	n	support, prop, base, basis, pediment (column)		1		QL/093.5601	
eq	tulpo	n	buttress, prop		1		QL/093.5801	
mq	tulko	n	support, prop				Ety/TULUK.012	
nq	tulla	n	rudder	!		Helge Fauskanger, NQNT		0.7.0
nq	tullu-	vb	to occur, happen (i.e. come in time)	!		Arael		0.8.09.1
eq	tulma	n	bier, tray				LT1A/tulielto.052	
mq	tulma	n	event				PE22/124.3306	
nq	tulmar tuller hyallë	phrase	things turned out differently, (lit.) events came differently			Luinyelle		0.8.09.1
eq	tulpie	n	supporting, toleration				QL/093.5901	
eq	tult	n	leg of chair, etc.		1		QL/093.6001	
mq	tulta-	vb	to send for, fetch, summon, send hither, (lit.) cause to come				Ety/TUL.024	
q	tulta-	vb	to send (from point of view of receiver)				PE22/156.0501-2	
q	tultaima	adj	*fetchable, summonable				PE22/156.0607	
eq	tultárie	adj	[unglossed]				PE14/030.2701	
q	tultauvas sa nin	phrase	he will send it to me				PE22/156.0514	
eq	sulta-	vb	to support		1		QL/087.1601	
eq	tulpu-	vb	to uphold, support; to aid; to endure, tolerate; to bear (with); to prop		1		QL/093.5301	
nq	tuluhta-	vb	to support, prop (up), uphold	!			QL/087.1601	0.6.5
eq	túlima	adj	(worth bringing) bringable, able to be brought				PE14/030.2402	
eq	tulinya	adj	(bringable) worth bringing		1		PE14/030.2501	
mq	túlima	adj	*able to come	-	1		PE22/111.4002	
nq	tuluitë	adj	*able to come	^			PE22/111.4002	0.6.8
mq	tulumaite	adj	likely to come, probable (of future events)				PE22/111.1902	
nq	tulumaitië	adv	probably	!		Tamas Ferencz		0.6.9
mq	tulurya	adj	future, coming				PE22/123.0509	
nq	tulussë	n	future tense, (lit.) coming tense	!		Luinyelle, Orondil		0.8.08
mq	tuluste	n	arrival		1		PE22/110.1608	
q	tulusta	n	advent, arrival				PE22/137.2611	
eq	tulwe	n	tall thin pillar, standard, pole; banner				LT1A/tulielto.048	
nq	tulya	adj	coming, approaching, future	!	1	Röandil		0.8.04.3
eq	tulya-	vb	to send, bring				PE14/058.2401	
q	tulya-	vb	*to lead; to fetch				PE22/164.3101	
nq	tulyaima	adj	bringable, able to be brought	!				0.8.10.1
eq	tulalka	adj	able to bring		1		PE14/030.2601	
nq	tulyaitë	adj	able to bring	!			PE14/030.2601	0.6.8
q	tulyandë	n	fetching				PE22/137.2913	
nq	tulyando	n	leader	!	1	Helge Fauskanger, NQNT, NQ-Wiki		0.6.9
mq	tumba	adj	deep, lowlying	|			PE22/127.2220	
q	tumba	adj	deep valley				Let/308.0709	
eq	tub-	vb	to dive					
eq	tum-	vb	to dive		1		PE16/132.8601	
mq	tumba-	vb	to cast down (into a pit[?])	|			PE22/127.2611	
nq	tumba-	vb	to cast down (into depths); *to dive; (orig.) to go or cause to go deep, endeepen				PE22/127.2611	0.6.8
q	tumbalë	n	depth, deep valley				LotR/1131.0903-1	
q	Tumbalemorna	proper-name	deepvalleyblack				LotR/0467.3702	
q	Tumbaletaurëa	proper-name	Deepvalleyforested				Let/448.3201	
eq	tumbe	n	trumpet, (large) horn		1		LT1A/Tombo.019	
eq	tumbo	n	dale, vale				LT1A/Tombo.021	
mq	tumbo	n	deep valley (under or among hills, with high sides)				Ety/TUB.010	
q	tumbo	n	deep vale, valley				NM/351.4103	
mq	Tumbolatsin	place-name					Ety/LAT.012	
eq	tumna	adj	deep, profound, dark or hidden				LT1A/Tombo.024	
mq	tumna	adj	lowlying, deep, low				Ety/TUB.026	
eq	tump-¹	vb	to build; to beat		1		PE14/058.1003	
eq	kumpo	n	pile		1		QL/049.3101	
eq	tupse	n	lump, knob		1		PE13/154.7607	
mq	tunt	n	lump		1			
mq	tumpo	n	hump, lump				Ety/TUMPU.004	
eq	tumpo	n	shed, barn				QL/093.7601	
nq	tumpo	n	shed, barn				QL/093.7601	0.6.8
nq	tumya-	vb	to dip, baptize	!		Helge Fauskanger, NQNT		0.7.0
nq	sumbando	n	baptizer	!	1	Helge Fauskanger, NQNT		0.7.0
nq	tumyando	n	baptizer	!		Helge Fauskanger, NQNT		0.7.0
mq	Túna	place-name	Hill City				Ety/TUN.021	
q	Túna	place-name					LBI/Túna.001	
mq	Koreldarin	proper-name					LRI/Koreldarin.001	
q	Túnarin	proper-name					PE18/075.2302	
nq	tuncinwa	n	magnet	!		Arael		0.8.12
nq	tuncirondo	n	magnetite	!		Arael		0.8.12
nq	tuncirranta	n	magnetic lode	!		Arael		0.8.12
nq	tuncirwë	n	magnetism, (orig.) push-pull phenomenon	!		Arael		0.8.12
mq	tunda	adj	tall				Ety/TUN.012	
eq	turu-²	vb	to kindle	†				
eq	tunda-	vb	to kindle		1		LT1A/Turuhalmë.026	
eq	tundo	n	firewood, fuel				QL/096.4901	
nq	tundo	n	firewood, fuel				QL/096.4901	0.6.8
eq	tunda	n	hole				PE13/122.0804	
mq	tundo²	n	hole		1		PE21/08.3516	
mq	tundo¹	n	hill, mound				Ety/TUN.004	
eq	tunga	adj	thick, dense		1		PE16/145.6301	
mq	tunga	adj	taut, tight; resonant (of strings)				Ety/TUG.030	
nq	hótocië	n	tax	!	1	Sami Paldanius		0.6.9
nq	túrëautocië	n	tax	!	1	NQ-Wiki		0.6.9
nq	tungwë	n	tax	!		Helge Fauskanger, NQNT		0.6.9
nq	tungwemen	n	tax-office	!		Helge Fauskanger, NQNT		0.7.0
nq	tungwemo	n	tax-collector	!		Helge Fauskanger, NQNT		0.7.0
eq	tunq-	vb	to hear		1		PE14/058.0703	
eq	tunqele	n	hearing		1		QL/093.8301	
eq	tunta-	vb	to see, notice, perceive				QL/095.5801	
nq	tunta-	vb	to notice, perceive, ⚠️see				QL/095.5801	0.6.8
eq	tunke	adj	bright, witty, smart		1		QL/095.6101	
nq	tuntaitë	adj	bright, witty, smart; *perceptive	!			QL/095.6101	0.6.8
nq	tuntë	n	sense (one of the five)	!		Orondil		0.8.10
eq	tunto	n	notice, regard, perception; quickness of perception, wit				QL/095.5901	
nq	tunto	n	notice, regard, perception; quickness of perception, wit				QL/095.5901	0.6.8
mq	tuo	n	muscle, sinew; vigour, physical strength				Ety/TUG.004	
eq	Tuor	masc-name		#			PE13/101.2001	
nq	tuorva	n	peach, (lit.) wool-apple	!		Röandil		0.8.09.1
nq	tuosolma	n	gymnasium, (lit.) hall of physical strength	!		Luinyelle		0.8.12
eq	tupu-	vb	to roof, put lid on, put hat on, cover				QL/095.6501	
eq	tump-²	vb	to cover		1		PE16/134.8501	
mq	top-	vb	to cover		1		Ety/TOP.011	
q	tup-	vb	to cover				PE17/073.2405-2	
nq	tupattal	n	horse-boot	!		Fëastorno		0.8.06
eq	túpele	n	roofing, tiles, roof				QL/095.7001	
nq	túpelë	n	roofing, tiles, ⚠️roof				QL/095.7001	0.6.8
eq	tupin	adj	roofed, having a lid, having hat on				QL/095.6901	
nq	tupin	adj	roofed, having a lid, having hat on				QL/095.6901	0.6.8
eq	talda	adj	covered		1		QL/093.4801	
nq	tupina	adj	covered	!		Paul Strack	QL/093.4801	0.6.8
eq	túpo	n	roof, cover, lid				PME/095.7103	
nq	túpo	n	cover, lid, ⚠️roof				PME/095.7103	0.6.8
mq	tupse	n	thatch				Ety/TUP.004	
mq	-tur	suf	master, victor, lord				Ety/TUR.045	
